step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
20	ISS05	hab_module	29.37	50.7	64.9	false	CONF03
20	ISS06	common_area	47.63	46.21	42.2	false	
20	ISS07	common_area	48.92	55.57	59.2	false	
20	ISS08	common_area	51.66	48.8	55.3	false	
20	ISS09	common_area	46.77	49.6	36.3	false	
21	ISS00	common_area	51.59	48.71	61.0	false	
21	ISS01	common_area	46.75	49.77	47.0	false	
21	ISS02	common_area	53.04	53.26	69.1	false	CONF03
21	ISS03	common_area	50.0	44.33	69.0	false	
21	ISS04	common_area	48.6	51.5	37.0	false	
21	ISS05	hab_module	29.46	49.81	59.8	false	CONF03
21	ISS06	common_area	46.53	47.19	45.9	false	
21	ISS07	common_area	50.79	55.62	34.4	false	
21	ISS08	common_area	51.17	48.32	64.3	false	
21	ISS09	common_area	46.82	50.68	39.2	false	
22	ISS00	common_area	51.08	48.26	47.4	false	
22	ISS01	common_area	46.86	50.84	57.6	false	
22	ISS02	common_area	53.94	52.1	74.7	false	CONF03
22	ISS03	common_area	48.15	44.64	66.9	false	
22	ISS04	common_area	49.17	51.87	36.5	false	
22	ISS05	hab_module	29.25	48.94	65.1	false	CONF03
22	ISS06	common_area	45.81	48.47	49.5	false	
22	ISS07	common_area	52.58	55.05	53.0	false	
22	ISS08	common_area	50.56	48.03	60.2	false	
22	ISS09	common_area	47.21	51.68	50.5	false	
23	ISS00	common_area	50.46	48.01	50.3	false	
23	ISS01	common_area	47.3	51.82	68.0	false	
23	ISS02	common_area	54.41	50.7	52.4	false	REPA03
23	ISS03	common_area	46.51	45.53	55.2	false	
23	ISS04	common_area	49.82	52.04	41.2	false	
23	ISS05	hab_module	28.77	48.18	54.1	false	REPA03
23	ISS06	common_area	45.54	49.92	38.3	false	
23	ISS07	common_area	54.08	53.94	56.3	false	
23	ISS08	common_area	49.89	47.96	62.2	false	
23	ISS09	common_area	47.91	52.49	44.4	false	
24	ISS00	common_area	49.79	47.97	61.5	false	
24	ISS01	common_area	48.04	52.6	46.4	false	
24	ISS02	common_area	54.4	49.22	69.1	false	REPA03
24	ISS03	common_area	45.24	46.91	54.8	false	
24	ISS04	common_area	50.49	51.99	39.5	false	
24	ISS05	hab_module	28.07	47.63	62.2	false	REPA03
24	ISS06	common_area	45.75	51.38	46.1	false	
24	ISS07	common_area	55.14	52.4	45.8	false	
24	ISS08	common_area	49.23	48.1	55.6	false	
24	ISS09	common_area	48.83	53.04	51.2	false	
25	ISS00	common_area	49.14	48.15	56.1	false	
25	ISS01	common_area	48.99	53.1	62.2	false	
25	ISS02	common_area	53.9	47.84	63.8	false	REPA03
25	ISS03	common_area	44.5	48.63	60.9	false	
25	ISS04	common_area	51.11	51.72	45.0	false	
25	ISS05	hab_module	27.22	47.33	61.4	false	REPA03
25	ISS06	common_area	46.43	52.69	53.4	false	
25	ISS07	common_area	55.64	50.59	52.1	false	
25	ISS08	common_area	48.66	48.46	67.1	false	
25	ISS09	common_area	49.89	53.25	34.8	false	
26	ISS00	common_area	48.58	48.53	62.8	false	
26	ISS01	common_area	50.06	53.25	58.7	false	
26	ISS02	common_area	52.99	46.68	55.2	false	
26	ISS03	common_area	44.35	50.49	58.2	false	
26	ISS04	common_area	51.61	51.26	59.2	false	
26	ISS05	hab_module	26.33	47.32	45.6	false	
26	ISS06	common_area	47.5	53.7	53.7	false	
26	ISS07	common_area	55.53	48.72	62.3	false	
26	ISS08	common_area	48.23	48.98	55.1	false	
26	ISS09	common_area	50.95	53.11	40.2	false	
27	ISS00	common_area	48.18	49.07	76.2	false	CONF04
27	ISS01	common_area	51.11	53.06	50.2	false	
